sentence,clean_text,sentimen,label_sentimen
"Baru tahu ada Hokben di lokasi ini. Layout dan interiornya cakep ya, kekinian. Di tiap meja ada stop kontak juga. Ada ruang tersendiri untuk pesta ultah anak-anak. Pelayanan cepat dan karyawannya ramah. Untuk pesanan online ada counternya …","hokben lokasi ini. layout interiornya cakep ya, kekinian. meja stop kontak juga. ruang tersendiri pesta ultah anak-anak. pelayanan cepat karyawannya ramah. pesanan online counternya …",-0.296,0
Layanan Drivethru nya lumayan lama...,layanan drivethru nya lumayan lama...,0.0,0
"Aku suka rasanya, dan juga tempatnya yang temaram romantis. Cozy dan terkesan elegance banget. Comfortable!!","suka rasanya, tempatnya temaram romantis. cozy terkesan elegance banget. comfortable!!",0.7896,1
Bukan menu siap saji tidak ready,menu saji ready,0.3612,1
Pelayanan bagus Suasana nyaman Meja tertata rapi …,pelayanan bagus suasana nyaman meja tertata rapi …,0.0,0
"Disini enak banget, tempatnya luas dan nggak terlalu rame ❤️❤️","enak banget, tempatnya luas nggak rame ❤️❤️",0.0,0
"Tempat makannya enak, staf ramah, dan juga makanannya enak ala Jepang","makannya enak, staf ramah, makanannya enak ala jepang",0.0,0
"Pelayanan cepat,, pegawai ramah. Harga terjangkau. Makanan enak.","pelayanan cepat,, pegawai ramah. harga terjangkau. makanan enak.",0.0,0
Ayam nya agak kurang cocok rasa nya buat ku. Egg roll sama salad ttp uennaakk. Ada tukang parkir nya yaa. Aku kira gratis. Pdhl tempat nya kaya ada parkiran sndr gt di dalem buat mobil. Eh ternyata ada tukang parkirnya. Kaya nya gak resmi …,ayam nya cocok nya ku. egg roll salad ttp uennaakk. tukang parkir nya yaa. gratis. pdhl nya kaya parkiran sndr gt dalem mobil. eh tukang parkirnya. kaya nya gak resmi …,0.3182,1
Kalo memang tidak mampu utk melayani pesanan online lebih baik dimatikan saja pesanan online nya... Jangan menyusahkan pelanggan maupun driver yg melakukan pesanan online...,kalo utk melayani pesanan online dimatikan pesanan online nya... menyusahkan pelanggan driver yg pesanan online...,0.0,0
Tempat strategis buat lunch dan ketemuan harga standard,strategis lunch ketemuan harga standard,0.0,0
"Paling Worth it Kalau dari Timur pas mau ke Barat, Makannya disini","worth it timur pas barat, makannya",0.2263,1
Selalu langganan ke sini bareng sahabat. Egg chicken rollnya juara!,langganan bareng sahabat. egg chicken rollnya juara!,0.0,0
Tempatnyaaa luas dan nyaman. Taste nya dari dulu gak berubah.,tempatnyaaa luas nyaman. taste nya gak berubah.,0.0,0
"Untuk lokasinya termasuk besar dibanding hokben lain, tidak terlalu ramai dan memiliki area parkir sendiri. Untuk makanan mungkin bisa menggunakan aplikasi kadang2 ada promo","lokasinya dibanding hokben lain, ramai memiliki area parkir sendiri. makanan aplikasi kadang2 promo",0.0,0
Ada perubahan cara pesan dan transaksi,perubahan pesan transaksi,0.0,0
"Nasi nya banyak juga, good price good vibe good food","nasi nya juga, good price good vibe good food",0.8271,1
"Habis renovasi lebih bagus dan nyaman. Mungkin perlu di evaluasi sistem drive thru dan parkir motor ojol, karena letak parkir motor ojol agak mengganggu mobil yg mau belok jadi kesusahan banget ☺️","habis renovasi bagus nyaman. evaluasi sistem drive thru parkir motor ojol, letak parkir motor ojol mengganggu mobil yg belok kesusahan banget ☺️",0.0,0
Enak buat nyantai,enak nyantai,0.0,0
"Tempatnya lebih luas , pelayanannya cepat, harganya relatif murah dan terjangkau cocok untuk anak 2dan untuk karyawan makan siang , tempat ulangtahun untuk anak 2 juga lumayan , banyak variasi cara bermain .","tempatnya luas , pelayanannya cepat, harganya relatif murah terjangkau cocok anak 2dan karyawan makan siang , ulangtahun anak 2 lumayan , variasi bermain .",0.0,0
Cukup pesan dan tunggu 10 menit.,pesan tunggu 10 menit.,0.0,0
"Pengambilannya sangat cepat, bahkan tidak sampai 5 menit","pengambilannya cepat, 5 menit",0.0,0
"Pesan take away, minta sambalnya dikasih sedikit, atau malah tidak sama sekali. Tidak disediakan peralatan makan, dll. Makan dengan mulut langsung ???? …","pesan take away, sambalnya dikasih sedikit, sekali. disediakan peralatan makan, dll. makan mulut langsung ???? …",0.0,0
"Ini resto fast food atau pangkalan ojol, di halaman belakang banyak ojol..apalagi grab …","resto fast food pangkalan ojol, halaman ojol..apalagi grab …",0.0,0
"suka, suka saladnya 😍😍👍👍👏👏 …","suka, suka saladnya 😍😍👍👍👏👏 …",0.0,0
"Siang jam 13.00 AC mati, masih sejuk (kunjungi Selasa 25 Mei 2021)","siang jam 13.00 ac mati, sejuk (kunjungi selasa 25 mei 2021)",0.0,0
Sudah lama berada di layanan TAKE AWAY.,layanan take away.,0.0,0
Tempatnya mudah dijangkau dan tempat parkirnya luas. Terdapat juga area bermain anak-anak,tempatnya mudah dijangkau parkirnya luas. area bermain anak-anak,0.0,0
Pelayanannya kurang bagus...diterapkan untuk ojol menantn order selsai LM mint maaf kit di kerjo,pelayanannya bagus...diterapkan ojol menantn order selsai lm mint maaf kit kerjo,0.0,0
"Untung saya satu-satunya yang ada di sana saat tempat itu sedang diperbaiki, jadi saya mencium bau cat","untung satu-satunya diperbaiki, mencium bau cat",0.0,0
Ya hokben. Senang rasanya bersantap di tempat,ya hokben. senang bersantap,0.0,0
"Antriannya luar biasa saat puasa, antrian ojol lebih pendek dari biasanya","antriannya puasa, antrian ojol pendek",0.0,0
"Restorannya bagus, bersih, dan ada tempat parkir mobil","restorannya bagus, bersih, parkir mobil",0.0,0
Pelayanan yang tidak adil. Mengapa pelanggan tetap lebih diprioritaskan dibandingkan pelanggan ojol?,pelayanan adil. pelanggan diprioritaskan dibandingkan pelanggan ojol?,0.0,0
"Makanan favorit anak saya, sayangnya tidak ada wifi","makanan favorit anak saya, sayangnya wifi",0.0,0
Tempatnya nyaman dan ada tempat bermainnya Memey,tempatnya nyaman bermainnya memey,0.0,0
terbaik,terbaik,0.0,0
"Nyaman. Sayangnya, taman bermain anak mini di dekatnya dibongkar.","nyaman. sayangnya, taman bermain anak mini dekatnya dibongkar.",0.0,0
"Tutup pada tengah malam, tempat yang bagus untuk mencari makan siang.","tutup malam, bagus mencari makan siang.",0.0,0
Jaringan makanan cepat saji Cina. Makanannya oke dan ada WiFi gratis.,jaringan makanan cepat saji cina. makanannya oke wifi gratis.,0.0516,1
Lebih banyak orang berkunjung pada sore hari dibandingkan pada siang hari...,orang berkunjung sore dibandingkan siang hari...,-0.3612,0
Hidangan laut,hidangan laut,0.0,0
Tempat paling nyaman di Surabaya Jika Anda membawa keluarga😂 …,nyaman surabaya membawa keluarga😂 …,0.0,0
Aku tidak mengira ini akan menjadi yang terakhir bagi kami,,0.0,0
Pesanan peningkatan cepat,pesanan peningkatan cepat,0.0,0
Pelayanan untuk take away sangat lama,pelayanan take away,0.0,0
Anakku paling suka nongkrong disini..,anakku suka nongkrong disini..,0.0,0
Tempstnya menyewakan taman bermain,tempstnya menyewakan taman bermain,0.0,0
Lokasi strategis. Berdiri toko tunggal,lokasi strategis. berdiri toko tunggal,0.0,0
Jika,,0.0,0
Tidak apa-apa,apa-apa,0.0,0
Banyak dan enak,enak,0.0,0
Cocok untuk nyante2 atau bisnis...👍 …,cocok nyante2 bisnis...👍 …,0.0,0
Itu bagus tapi agak membosankan,bagus membosankan,0.0,0
Jika,,0.0,0
Sekarang makanannya tidak enak,makanannya enak,0.0,0
Antriannya tidak panjang meski ramai,antriannya ramai,0.0,0
Itu penuh sesak,penuh sesak,0.0,0
Siiiipppp.... Joossss,siiiipppp.... joossss,0.0,0
Seringkali hampir bingung masuk & keluar lokasi,seringkali bingung masuk & lokasi,0.0,0
Selera yang bagus. Harga sedang.,selera bagus. harga sedang.,0.0,0
Wow..untuk pertama kalinya di sini..menarik,wow..untuk kalinya sini..menarik,0.0,0
Bu huyu,bu huyu,0.0,0
"Yang terbaik, tempatnya enak","terbaik, tempatnya enak",0.0,0
Selamat datang tok,selamat tok,0.0,0
Cocok untuk pertemuan,cocok pertemuan,0.0,0
Restoran Jepang yang bagus.....,restoran jepang bagus.....,0.0,0
Buka sampai malaaaam haha,buka malaaaam haha,0.4588,1
Bento adalah yang terbaik menurutku,bento terbaik menurutku,0.0,0
Itu keren dan bersih,keren bersih,0.0,0
Rapi dan banyak pengunjung,rapi pengunjung,0.0,0
Kedua...,kedua...,0.0,0
menyesap,menyesap,0.0,0
Restoran cepat saji Jepang,restoran cepat saji jepang,0.0,0
saya ingin,,0.0,0
Restoran Malming penuh....,restoran malming penuh....,0.0,0
Sup tahunya hambar,sup tahunya hambar,0.0,0
Anak-anak menyukainya,anak-anak menyukainya,0.0,0
Yahoot,yahoot,0.0,0
Bisakah kamu...,kamu...,0.0,0
Besar,,0.0,0
menyesap 👍 …,menyesap 👍 …,0.0,0
"Romadlon 24 jam, dapat diandalkan","romadlon 24 jam, diandalkan",0.0,0
Banyak,,0.0,0
Lokasi di tengah kota...siiip,lokasi kota...siiip,0.0,0
untuk R,r,0.0,0
Luarrr bbbiiiiaasssssaaaaa......,luarrr bbbiiiiaasssssaaaaa......,0.0,0
spesial,spesial,0.0,0
Mereka,,0.0,0
aplikasi manta,aplikasi manta,0.0,0
Naaaaaaaaaaaaaaaaaaaaa,naaaaaaaaaaaaaaaaaaaaa,0.0,0
Siiiip,siiiip,0.0,0
Mantap,mantap,0.0,0
tempat parkir berputar-putar,parkir berputar-putar,0.0,0
Sebuah sayap,sayap,0.0,0
Asik,asik,0.0,0
Mantaap,mantaap,0.0,0
menyesap,menyesap,0.0,0
Soooo,soooo,0.0,0
Enaknya,enaknya,0.0,0
Ini sangat keren,keren,0.0,0
Dia,,0.0,0
Baru kali ini nyobain HokBen dengan nasi yg tidak seperti ciri khas HokBen serta saladnya gak fresh asam,kali nyobain hokben nasi yg ciri khas hokben saladnya gak fresh asam,0.3182,1
"menu banyak yg ga ready, harusnya bilang dari awal suggest menu yg lain yg ready, pesen hoka hemat 1 lauk cuman ada ekado 1 sisanya 3 nunggu hampir setengah jam, bilang nanti diantar, bilang 2 menit pas ditanya, pas ditanya lagi malah suruh bawa sendiri, bikin mood makan jelek aja, ga ada komplimen apa apa lagi Lainnya","menu yg ga ready, bilang suggest menu yg yg ready, pesen hoka hemat 1 lauk cuman ekado 1 sisanya 3 nunggu jam, bilang diantar, bilang 2 menit pas ditanya, pas suruh bawa sendiri, bikin mood makan jelek aja, ga komplimen",0.6124,1
"menu banyak yg ga ready, harusnya bilang dari awal suggest menu yg lain yg ready, pesen hoka hemat 1 lauk cuman ada ekado 1 sisanya 3 nunggu hampir setengah jam, bilang nanti diantar, bilang 2 menit pas ditanya, pas ditanya lagi malah suruh bawa sendiri, bikin mood makan jelek aja, ga ada komplimen apa apa lagi","menu yg ga ready, bilang suggest menu yg yg ready, pesen hoka hemat 1 lauk cuman ekado 1 sisanya 3 nunggu jam, bilang diantar, bilang 2 menit pas ditanya, pas suruh bawa sendiri, bikin mood makan jelek aja, ga komplimen",0.6124,1
bintang kejora buat mas mas hokben yang saya temui di hari kamis tanggal 2 mei 2024. mas masnya gercep dan informatif soal promo yang ada.. soalnya sejauh yang saya temuin biasanya kalo outlet punya promo tuh di gatekeep sama karyawannya …,bintang kejora mas mas hokben temui kamis tanggal 2 mei 2024. mas masnya gercep informatif promo ada.. temuin kalo outlet promo tuh gatekeep karyawannya …,0.0,0
untuk pelayanan sudah tidak seperti dulu sekarang banyak baki makanan yang segera di bersihkan minta baby chair juga no respon …,pelayanan baki makanan bersihkan baby chair no respon …,-0.296,0
Kesini cuma mau ambil promo hokben x jenius sih..wkwkwk . Tp layanannya ramah kok meski aku pakek promo jenius..cuma antri lagi banyak pengunjung karena lagi weekend.,kesini ambil promo hokben x jenius sih..wkwkwk . tp layanannya ramah pakek promo jenius..cuma antri pengunjung weekend.,0.0,0
Outlet yang ini dapat dikatakan nyempal di ujung sih Tapi plus nya bisa melihat jalan uar karena ada jendela besar ke luar …,outlet nyempal ujung sih plus nya jalan uar jendela …,0.0,0
"Tempatnya nyaman, bersih. Suka duduk di tempat yang dekat kaca. Pelayanan baik dan cepat. Mohon dijaga kualitasnya. Terima kasih","tempatnya nyaman, bersih. suka duduk kaca. pelayanan cepat. mohon dijaga kualitasnya. terima kasih",0.0,0
"Pertama kali ke HokBen si Royal ini setelah beberapa tahun di Surabaya wkwk. Mantap 100%, ga mengecewakan sama sekali, dari makanannya, pelayanan, tempat dan suasanya sangat2 enak. Bersih juga. Kursi mejanya cukup banyak. Untuk harga sesuai …","kali hokben si royal surabaya wkwk. mantap 100%, ga mengecewakan sekali, makanannya, pelayanan, suasanya sangat2 enak. bersih juga. kursi mejanya banyak. harga sesuai …",0.0,0
"Hokben yang berada di dalam mall. Lokasinya diposisi paling selatan dari Royal Plaza. Berdekatan dengan restoran Jepang lainnya. Rasanya enak sesuai standart hoka hoka bento pada umumnya, makanan juga cukup variatif. Resto ini termasuk luas …","hokben mall. lokasinya diposisi selatan royal plaza. berdekatan restoran jepang lainnya. enak sesuai standart hoka hoka bento umumnya, makanan variatif. resto luas …",0.0,0
"dr dulu tetep bertahan restonya, cepet pelayanannya krn fast food sih ya. pilihan makanannya jg macem2, sebelahan sama yoshinoya. buat hoka hemat sekarang kena IDR 27.5k wkwkw naik mulu ya~","dr tetep bertahan restonya, cepet pelayanannya krn fast food sih ya. pilihan makanannya jg macem2, sebelahan yoshinoya. hoka hemat kena idr 27.5k wkwkw mulu ya~",0.0,0
"Hokben memang sudah tidak usah diragukan lagi sih. Selalu enak cita rasanya, dan pelayanannya juga baik","hokben diragukan sih. enak cita rasanya, pelayanannya",0.0,0
kok sekarang HokBen jorok ya meja banyak yg tidak langsung d bersihkan saya sampe dua kali bilang lho tapi slow respon banget malah terkesan tidak peduli,hokben jorok ya meja yg langsung d bersihkan sampe kali bilang lho slow respon banget terkesan peduli,0.0,0
"Coba coba ada promo dari kartu kredit BRI Tokopedia Card setiap hari jumat, Promo Bento Spesial 1 (buy 1 get 1). …","coba coba promo kartu kredit bri tokopedia card jumat, promo bento spesial 1 (buy 1 get 1). …",0.0,0
"Agak kecewa ketika ditawarkan menu Value Set. Dengan harga Rp.30.910 tiba-tiba pelayan laki2 yg paling rapi bilang dgn suara nggremeng ""upgrade valueset kak, dumpling pakai daun bwg atau tdk"" tanpa ada PENJELASAN kalai Upgrade nambah 5.910 …","kecewa ditawarkan menu value set. harga rp.30.910 pelayan laki2 yg rapi bilang dgn suara nggremeng ""upgrade valueset kak, dumpling pakai daun bwg tdk"" penjelasan kalai upgrade nambah 5.910 …",0.4215,1
"Hokben, terkenal dengan nasi putihnya yang pulen dan tekstur kenyal. Lokasi sangat mudah ditemui, pelayanan cepat, dan ada area tempat duduk dekat jendela yang memperlihatkan jalan raya Ahmad Yani.","hokben, terkenal nasi putihnya pulen tekstur kenyal. lokasi mudah ditemui, pelayanan cepat, area duduk jendela jalan raya ahmad yani.",0.0,0
"Alternatif kalo bosen makan ayam, lalapan apalagi mie""an 😆 Tempatnya pas.. Dpt city view. …","alternatif kalo bosen makan ayam, lalapan mie""an 😆 tempatnya pas.. dpt city view. …",0.0,0
"Seperti biasa pelayanan cepat, staff ramah, comfort food. Tapi meja banyak yg kotor. Mungkin bisa disediakan tempat untuk membereskan tray & sisa makan, agar pelanggan bisa self cleaning.","pelayanan cepat, staff ramah, comfort food. meja yg kotor. disediakan membereskan tray & sisa makan, pelanggan self cleaning.",0.3612,1
"Suasana crowded kalau weekend, staff untukembersihkan kurang gercep. Makanan enak, minuman enak, staff yg melayani ramah","suasana crowded weekend, staff untukembersihkan gercep. makanan enak, minuman enak, staff yg melayani ramah",0.0,0
"Uda lama sering makan di HokBen royal. Tp baru kmrin malam dpt kasir yg super judes dan ketus,cuma gara2 minta tambahan saus. Saya beli 2 porsi dpt saus sambal 3 ,saya minta lagi dong Krn itu kurang. Tp simbak nya ketus amit2. Uda ketus …","uda makan hokben royal. tp kmrin malam dpt kasir yg super judes ketus,cuma gara2 tambahan saus. beli 2 porsi dpt saus sambal 3 ,saya krn kurang. tp simbak nya ketus amit2. uda ketus …",0.5994,1
Masih menjadi pilihan terbaik untuk makanan kategori cepat saji.,pilihan terbaik makanan kategori cepat saji.,0.0,0
"Menu yang di tampilkan kurang lengkap, tempat masih kurang gercep utk kebersihannya. Rasanya juga kurang enak seperti HokBen di TP. Meskipun menghadap ke jendela, viewnya masih kurang bagus. Teh nya juga hambar alias gada rasanya.","menu tampilkan lengkap, gercep utk kebersihannya. enak hokben tp. menghadap jendela, viewnya bagus. teh nya hambar alias gada rasanya.",0.0,0
"Coba menu baru butter miso beef. Sumpah, ini enak banget. Rasa dagingnya very umami. Asinnya pas, ada sedikit manis. Apalagi dimakan pakai nasi, salad, dan gorengan ala hokben. Pas.","coba menu butter miso beef. sumpah, enak banget. dagingnya very umami. asinnya pas, manis. dimakan pakai nasi, salad, gorengan ala hokben. pas.",0.0,0
"makanan andalan kalau ke royal plaza & bingung mau makan apa, value set selalu jadi andalan, porsinya pas & rasa makanan udah pasti ga diragukan lagi 👍👍👍 …","makanan andalan royal plaza & bingung makan apa, value set andalan, porsinya pas & makanan udah ga diragukan 👍👍👍 …",0.34,1
"Hokben Royal berada di pojok, saya lupa tepatnya di lantai apa, UG kalau gak salah. Untuk memesan menu harus mengantri, saat saya membeli memang antriannya sangat panjang, jadi lebih baik pilih tempat duduknya saja terlebih dahulu. …","hokben royal pojok, lupa tepatnya lantai apa, ug gak salah. memesan menu mengantri, membeli antriannya panjang, pilih duduknya dahulu. …",0.0,0
"Tempat makan favorit bersama anak-anak, viewnya bagus sambil liat jalan, tempat makan yg nyaman bersama keluarga","makan favorit anak-anak, viewnya bagus liat jalan, makan yg nyaman keluarga",0.0,0
"pelayanan sangat sangat gak minta kalau ada menu yang kosong cuman bilang ""KITA JUAL YANG ADA AJA"" tanpa dikasih tau menu apa yang ready","pelayanan gak menu kosong cuman bilang ""kita jual aja"" dikasih tau menu ready",0.3612,1
"Kalau makanan sih oke, tempat juga oke apalagi view jalanan kota. Sayang tempatnya banyak lalat sehingga terkesan jorok.","makanan sih oke, oke view jalanan kota. sayang tempatnya lalat terkesan jorok.",0.0,0
Pelayanan ramah dan fast respon Tempat enak nyaman dan cozy untuk mengobrol dan menikmati makanan Makanannya sesuai dengan sop hok ben pada umumnya Menurut saya lebih enak dari pada yoshinoya,pelayanan ramah fast respon enak nyaman cozy mengobrol menikmati makanan makanannya sesuai sop hok ben enak yoshinoya,0.0,0
Restoran dengan masakan khas jepang ini letaknya asa di bagian barat lantai ground. Rasanya sama persis dengan hokben lainnya. Sayang meja makannya jorok sekali.. tidak segera di bersihkan meja yang ada sisa makanannya.,restoran masakan khas jepang letaknya asa barat lantai ground. persis hokben lainnya. sayang meja makannya jorok sekali.. bersihkan meja sisa makanannya.,0.0,0
Mantap jiwa sllu... n gk bosen2 ma nih hokben no.1,mantap jiwa sllu... n gk bosen2 ma nih hokben no.1,0.0,0
"kecewa, pembeli depan saya bisa nunggu paket promo tapi saya pesan gak bisa dengan alasan gas mati tolong kalo bikin promo yang niat","kecewa, pembeli nunggu paket promo pesan gak alasan gas mati tolong kalo bikin promo niat",0.0,0
Tempat nyaman dan makanan enak. Bisa bayar pakai go paduan ovo. Rasa nasi nya yang khas dan enak banget. Staf ramah dan helpful.,nyaman makanan enak. bayar pakai go paduan ovo. nasi nya khas enak banget. staf ramah helpful.,0.4215,1
"Ini sih favorite place dari kecil. Good place, good taste, good serve, dan muraaaahhhh. Japanese food paling juara pokoknya. Porsinya itu keliatannya dikit. Tapi begitu dimakan, masyaalloh ga pernah habis. Sup tofunya recommended, saladnya …","sih favorite place kecil. good place, good taste, good serve, muraaaahhhh. japanese food juara pokoknya. porsinya keliatannya dikit. dimakan, masyaalloh ga habis. sup tofunya recommended, saladnya …",0.91,1
"Kecewa aja. Beli paket Premium Seafood untuk Take Away, udah Upgrade Minuman dari Ocha ke TEH KOTAK, eehh, minumannya gak ada di paket. Baru nyadar pas sudah sampai rumah. 😫 …","kecewa aja. beli paket premium seafood take away, udah upgrade minuman ocha teh kotak, eehh, minumannya gak paket. nyadar pas rumah. 😫 …",0.0,0
"Selalu ramai pengunjung, nyaman, pelayanannya ramah. Fastfood yang enak dan affordable harganya. Tersedia bermacam-macam paket untuk sendiri maupun family, juga tersedia paket for kids..","ramai pengunjung, nyaman, pelayanannya ramah. fastfood enak affordable harganya. tersedia paket family, tersedia paket for kids..",0.0,0
"Tempat nyaman , bersih .. paling suka duduk deket jendela karena bisa ngelihat lalu lintas jalan A.yani.. soal rasa enak , sama dengan hokben ditempat lain cuma klu di hokben polisi istimewa porsinya gtw knp lebih banyak .. untuk minuman ochanya tolong dimanisin dikit ..😊😊 …","nyaman , bersih .. suka duduk deket jendela ngelihat lintas jalan a.yani.. enak , hokben ditempat klu hokben polisi istimewa porsinya gtw knp .. minuman ochanya tolong dimanisin dikit ..😊😊 …",0.0,0
"Paling suka sama salad sayurnya... Mayo nya itu yg bikin enak. Buat harga masih terjangkau sih, ya standar resto jepang. Buat rasanya sih lumayan. Cukup mengenyangkan buat saya, padahal ini yg paket murmer si HOKA. Harga minumnya aja sih yg …","suka salad sayurnya... mayo nya yg bikin enak. harga terjangkau sih, ya standar resto jepang. sih lumayan. mengenyangkan saya, yg paket murmer si hoka. harga minumnya aja sih yg …",0.0,0
minta take away tapi di suruh kemas sendiri padahal kita bayar untuk takeaway,take away suruh kemas bayar takeaway,0.0,0
+ bersih nyaman - saya datangnya kepagian jadi ada beberapa menu yang kosong,+ bersih nyaman - datangnya kepagian menu kosong,0.0,0
tempat kurang luas sampe2 yg kudunya harus pake 2 meja 3 kursih jd pake 2 meja 2 kursi alhasil anakku ga dpat tempat duduk krena di minta sm waiters nya seharusnya ya ada meja kursi cadangan atau waiting list dulu gak asal dimasukan …,luas sampe2 yg kudunya pake 2 meja 3 kursih jd pake 2 meja 2 kursi alhasil anakku ga dpat duduk krena sm waiters nya ya meja kursi cadangan waiting list gak dimasukan …,0.0,0
"Mantab buat makan di tempat apalagi dekat kaca bisa lihat oemandangan luar dan enak deh pokoknya,petugas ramah2 juga lho.","mantab makan kaca lihat oemandangan enak deh pokoknya,petugas ramah2 lho.",0.0,0
Ada beberapa meja kursi yang tersedia colokan. Sangat membantu Harga rasa layanan standar outlet.,meja kursi tersedia colokan. membantu harga layanan standar outlet.,0.0,0
"Makanannya enak,minumannya seger. Tempatnya bersih,pelayanannya cepat dan ramah. Kursi sama mejanya sering full,lumayan rame sih apalagi kalo hari libur.","makanannya enak,minumannya seger. tempatnya bersih,pelayanannya cepat ramah. kursi mejanya full,lumayan rame sih kalo libur.",0.0,0
Enak Tempat luas Bisa jadi pilihan utama kalau main ke mall …,enak luas pilihan utama main mall …,0.0,0
"Kasir cowok sangat tidak ramah , minta mayo aja gak boleh pdhl di hokben rest area boleh","kasir cowok ramah , mayo aja gak pdhl hokben rest area",0.0,0
"Hokben di royal plaza ini cozy banget tempatnya, apalagi kalo duduk di deket jendela kaca. Menunya enak2, keluarga saya suka & cocok makan disini, menunya keliatannya dikit tp kalo udah dimakan ternyata bikin kekenyangan, harga murah pas di kantong juga. Sipp dah 😘😘😘 …","hokben royal plaza cozy banget tempatnya, kalo duduk deket jendela kaca. menunya enak2, keluarga suka & cocok makan disini, menunya keliatannya dikit tp kalo udah dimakan bikin kekenyangan, harga murah pas kantong juga. sipp dah 😘😘😘 …",0.0,0
Aplikasi online dibuka sedangkan tempat masih belum bisa masuk. Sudah posisi jarak jauh dapat order dan sampai masih harus nunggu lama sampai jam buka. …,aplikasi online dibuka masuk. posisi jarak order nunggu jam buka. …,0.0,0
"kalo bikin promo yang niat, bilang nunggu tiba tiba gak bisa dengan alasan gas mati","kalo bikin promo niat, bilang nunggu gak alasan gas mati",0.0,0
"Pelayanan pesanan lama padahal kata kasir nanti di antar, saya tunggu hampir 15 menit tidak kunjung di antar","pelayanan pesanan kasir antar, tunggu 15 menit kunjung",0.0,0
Enak dan nyaman utk makan sambil lihat pemandangan jln.A yani,enak nyaman utk makan lihat pemandangan jln.a yani,0.0,0
"Saran mohon siapkan rak untuk tempat wadah selesai makan, karena dikondisi ramai. Karyawan mungkin kesulitan untuk membersihkan dan pengunjung kesulitan mencari meja bersih. Overall pelayanan sudah bagus","saran mohon siapkan rak wadah selesai makan, dikondisi ramai. karyawan kesulitan membersihkan pengunjung kesulitan mencari meja bersih. overall pelayanan bagus",0.0,0
"Pelayanan ramah, karyawan selalu antusias saat melayani, makananya jg enak2 rasanya Hokben royal plaza top banget dahh...👍👍 …","pelayanan ramah, karyawan antusias melayani, makananya jg enak2 hokben royal plaza top banget dahh...👍👍 …",0.2023,1
"Kidzu Bento 1, lumayan enak.. hokben royal letaknya di pojokan, paling suka makan pinggir jendela","kidzu bento 1, lumayan enak.. hokben royal letaknya pojokan, suka makan pinggir jendela",0.0,0
"Pelayanan baik,cakap, makananya enak tempatnya juga bersih","pelayanan baik,cakap, makananya enak tempatnya bersih",0.0,0
"Layanan menu fried chicken lama dan cenderung jutek dg pelanggan, dijanjikan 20 menit ternyata 35 menit belum ada sajiannya, setelah dikomplain dua kali diberi satu gelas milo dan pesanan segera disajikan.","layanan menu fried chicken cenderung jutek dg pelanggan, dijanjikan 20 menit 35 menit sajiannya, dikomplain kali gelas milo pesanan disajikan.",0.0,0
"Tetap pesen kesukaan putri saya, bento spesial hokben","pesen kesukaan putri saya, bento spesial hokben",0.0,0
"Tempatnya luas, kelihatan kalo dari depan royal, strategis, enak kalo buat ngumpul sama keluarga","tempatnya luas, kalo royal, strategis, enak kalo ngumpul keluarga",0.0,0
"Tempatnya bagus, makanannya enak, good","tempatnya bagus, makanannya enak, good",0.4404,1
"""KITA JUAL YANG ADA AJA"" kalau gak siap gausah bikin promo","""kita jual aja"" gak gausah bikin promo",0.0,0
Lambat resto instan proses lama tinggal packing qja malah beli offline di dahulukan payah ini resto 😡😡😡👎👎👎 …,lambat resto instan proses tinggal packing qja beli offline dahulukan payah resto 😡😡😡👎👎👎 …,-0.128,0
"bintang 3 dulu ya.. overall makanan rasa oke, suasana oke, pelayanan (mau kasih bintang 1 tapi ngga tega).. langganan keluarga sejak 2014-skrg.. cuman kenapa ya skrg kalau pesen yg …","bintang 3 ya.. overall makanan oke, suasana oke, pelayanan (mau kasih bintang 1 ngga tega).. langganan keluarga 2014-skrg.. cuman ya skrg pesen yg …",0.0,0
"Pelayanan ramah, kebersihan oke","pelayanan ramah, kebersihan oke",0.0,0
"Parkiran oke, makanan dan pelayanan ramah","parkiran oke, makanan pelayanan ramah",0.0,0
HokBen Royal Plaza Surabaya Menu pesanan saya: …,hokben royal plaza surabaya menu pesanan saya: …,0.0,0
"Saat sudah gajian, Makan berdua jadi lebih asik. Disini Tempat yang cocok Bagi pecinta makanan jepang.","gajian, makan berdua asik. cocok pecinta makanan jepang.",0.0,0
"bagus, bersih, pelayanan bagus,ramah,masakan cukup enak, tempat strategis","bagus, bersih, pelayanan bagus,ramah,masakan enak, strategis",0.0,0
"Lokasinya berada di dalam mall Royal Plaza, tapi dengan view jalanan A. Yani Surabaya. Jarang makan di sini, tapi bisa menjadi pilihan kalau binggung makan apa. Rasa enak standar hokben😃. Cuma memang kalay jam makan siang apalagi pas weekend agak susah cari meja karena full pengunjung. …","lokasinya mall royal plaza, view jalanan a. yani surabaya. jarang makan sini, pilihan binggung makan apa. enak standar hokben😃. kalay jam makan siang pas weekend susah cari meja full pengunjung. …",0.0,0
